set_id,label,url,cards_status,reason
798808229,https://quizlet.com/798808229/os-c1-sb-m7-language-knowledge-ex2-4-5-sentences-1-6-pp126-127-flash-cards/,https://quizlet.com/798808229/os-c1-sb-m7-language-knowledge-ex2-4-5-sentences-1-6-pp126-127-flash-cards/,blocked,Quizlet human-verification challenge loop
799150193,https://quizlet.com/799150193/os-c1-sb-m7-language-knowledge-ex5-sentences-7-12-p127-flash-cards/?new,https://quizlet.com/799150193/os-c1-sb-m7-language-knowledge-ex5-sentences-7-12-p127-flash-cards/?new,blocked,Quizlet human-verification challenge loop
799153088,https://quizlet.com/799153088/os-c1-sb-m7-language-focus-flash-cards/?new,https://quizlet.com/799153088/os-c1-sb-m7-language-focus-flash-cards/?new,blocked,Quizlet human-verification challenge loop
,https://quizlet.com/ru/796898267/os-c1-sb-m7-vocabulary-flash-cards/,https://quizlet.com/ru/796898267/os-c1-sb-m7-vocabulary-flash-cards/,blocked,Quizlet human-verification challenge loop
801377591,https://quizlet.com/801377591/os-c1-wb-m7-reading-flash-cards/?new,https://quizlet.com/801377591/os-c1-wb-m7-reading-flash-cards/?new,blocked,Quizlet human-verification challenge loop
801385895,https://quizlet.com/801385895/os-c1-wb-m7-vocabulary-flash-cards/?new,https://quizlet.com/801385895/os-c1-wb-m7-vocabulary-flash-cards/?new,blocked,Quizlet human-verification challenge loop
801414904,https://quizlet.com/801414904/os-c1-wb-m7-grammar-in-use-flash-cards/?new,https://quizlet.com/801414904/os-c1-wb-m7-grammar-in-use-flash-cards/?new,blocked,Quizlet human-verification challenge loop
802966063,https://quizlet.com/802966063/os-c1-wb-m7-writing-flash-cards/?new,https://quizlet.com/802966063/os-c1-wb-m7-writing-flash-cards/?new,blocked,Quizlet human-verification challenge loop
802968322,https://quizlet.com/802968322/os-c1-wb-m7-skills-work-flash-cards/?new,https://quizlet.com/802968322/os-c1-wb-m7-skills-work-flash-cards/?new,blocked,Quizlet human-verification challenge loop
803212760,https://quizlet.com/803212760/os-c1-wb-m7-language-knowledge-ex1-4-5-sentences-1-6-p87-flash-cards/.,https://quizlet.com/803212760/os-c1-wb-m7-language-knowledge-ex1-4-5-sentences-1-6-p87-flash-cards/,blocked,Quizlet human-verification challenge loop
802972089,https://quizlet.com/802972089/os-c1-wb-m7-language-knowledge-ex5-sentences-7-12-p87-flash-cards/,https://quizlet.com/802972089/os-c1-wb-m7-language-knowledge-ex5-sentences-7-12-p87-flash-cards/,blocked,Quizlet human-verification challenge loop
,https://quizlet.com/796898267/os-c1-sb-m7-vocabulary-flash-cards/,https://quizlet.com/ru/796898267/os-c1-sb-m7-vocabulary-flash-cards/?i=np545&x=1jqt,blocked,Quizlet human-verification challenge loop
806898374,https://quizlet.com/806898374/os-c1-sb-m8-intro-flash-cards/?new,https://quizlet.com/806898374/os-c1-sb-m8-intro-flash-cards/?new,blocked,Quizlet human-verification challenge loop
806898505,https://quizlet.com/806898505/os-c1-sb-m8-reading-flash-cards/?new,https://quizlet.com/806898505/os-c1-sb-m8-reading-flash-cards/?new,blocked,Quizlet human-verification challenge loop
807138973,https://quizlet.com/807138973/os-c1-sb-m8-vocabulary-ex4-p134-flash-cards/?funnelUUID=880bd83c-88b2-44b8-a69e-aede051191a1,https://quizlet.com/807138973/os-c1-sb-m8-vocabulary-ex4-p134-flash-cards/?funnelUUID=880bd83c-88b2-44b8-a69e-aede051191a1,blocked,Quizlet human-verification challenge loop
807140941,https://quizlet.com/807140941/os-c1-sb-m8-vocabulary-ex5-p134-flash-cards/?new,https://quizlet.com/807140941/os-c1-sb-m8-vocabulary-ex5-p134-flash-cards/?new,blocked,Quizlet human-verification challenge loop
806898718,https://quizlet.com/806898718/os-c1-sb-m8-vocabulary-ex-6-11-pp134-135-flash-cards/,https://quizlet.com/806898718/os-c1-sb-m8-vocabulary-ex-6-11-pp134-135-flash-cards/,blocked,Quizlet human-verification challenge loop
806970452,https://quizlet.com/806970452/os-c1-sb-m8-grammar-in-use-listening-flash-cards/?new,https://quizlet.com/806970452/os-c1-sb-m8-grammar-in-use-listening-flash-cards/?new,blocked,Quizlet human-verification challenge loop
808488009,https://quizlet.com/808488009/os-c1-sb-m8-speaking-flash-cards/?new,https://quizlet.com/808488009/os-c1-sb-m8-speaking-flash-cards/?new,blocked,Quizlet human-verification challenge loop
808534396,https://quizlet.com/808534396/os-c1-sb-m8-writing-ex1-p140-flash-cards/?new,https://quizlet.com/808534396/os-c1-sb-m8-writing-ex1-p140-flash-cards/?new,blocked,Quizlet human-verification challenge loop
808497494,https://quizlet.com/808497494/os-c1-sb-m8-writing-ex2-11-pp140-143-flash-cards/,https://quizlet.com/808497494/os-c1-sb-m8-writing-ex2-11-pp140-143-flash-cards/,blocked,Quizlet human-verification challenge loop
808536288,https://quizlet.com/808536288/os-c1-sb-m8-language-knowledge-flash-cards/,https://quizlet.com/808536288/os-c1-sb-m8-language-knowledge-flash-cards/,blocked,Quizlet human-verification challenge loop
808553547,https://quizlet.com/808553547/os-c1-sb-m8-language-knowledge-ex5-sentences-7-12-p145-flash-cards/?new,https://quizlet.com/808553547/os-c1-sb-m8-language-knowledge-ex5-sentences-7-12-p145-flash-cards/?new,blocked,Quizlet human-verification challenge loop
808556038,https://quizlet.com/808556038/os-c1-sb-m8-language-focus-flash-cards/,https://quizlet.com/808556038/os-c1-sb-m8-language-focus-flash-cards/,blocked,Quizlet human-verification challenge loop
809749811,https://quizlet.com/809749811/os-c1-wb-m8-reading-flash-cards/?new,https://quizlet.com/809749811/os-c1-wb-m8-reading-flash-cards/?new,blocked,Quizlet human-verification challenge loop
809753042,https://quizlet.com/809753042/os-c1-wb-m8-vocabulary-flash-cards/?new,https://quizlet.com/809753042/os-c1-wb-m8-vocabulary-flash-cards/?new,blocked,Quizlet human-verification challenge loop
809786258,https://quizlet.com/809786258/os-c1-wb-m8-grammar-in-use-flash-cards/?new,https://quizlet.com/809786258/os-c1-wb-m8-grammar-in-use-flash-cards/?new,blocked,Quizlet human-verification challenge loop
